user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,ip_address,class,category,dob,name,email
78076,06-06-2015 19:38,23-06-2015 23:46,78470,APXULZQHWGTAL,SEO,Safari,F,451942604.6,0,apparels,04-01-1967,Deepa T Seetharamanm,deepa.seetharamanm@flossresearch.com
137631,26-06-2015 18:30,02-09-2015 07:25,89867,JZFBTPNYRRMAS,Direct,Safari,M,1111819926,0,home_essentials,19-05-1995,Alwyn W Scottm,alwyn.scottm@yahoo.com
249255,04-06-2015 21:54,25-09-2015 17:11,57379,OTYIBIPHOTNOP,SEO,Safari,M,3224265618,0,cosmetics,17-03-1975,Paul Q Carrell,paul.carrell@yahoo.com
266102,17-07-2015 21:05,02-10-2015 21:00,99234,YLDDOCJIVHEJV,SEO,IE,M,2382804847,1,home_essentials,22-05-1983,Dhanya S Skariachanp,dhanya.skariachanp@flossresearch.com
301382,13-04-2015 13:16,23-07-2015 13:18,41306,TWUCELTYACFQX,Direct,IE,F,2476654305,0,home_essentials,04-07-1991,Richa F Naiduh,richa.naiduh@thefloridadesigngroup.com
353980,12-08-2015 19:54,13-08-2015 13:38,72188,QLWEDFYDUGRHB,SEO,FireFox,M,2880667444,0,cosmetics,03-03-1971,Christiaan Q Hetznern,christiaan.hetznern@gmail.com
226085,04-07-2015 13:12,18-10-2015 16:12,28285,ARMNCPIIIYKSP,SEO,Chrome,M,1760972716,0,home_essentials,16-10-1989,Jennifer N Sabae,jennifer.sabae060882@hotmail.com
129078,25-03-2015 19:53,28-05-2015 19:44,45440,CESRDJMHHOUKN,Ads,FireFox,F,1673238236,0,electronics,03-06-1989,ill S Rigbyk,ill.rigbyk@gmail.com
186909,15-07-2015 18:20,11-11-2015 13:06,87416,RQBBFWESRODRK,Direct,Safari,M,420759528,0,cosmetics,04-09-1991,Scott V Maloned,scott.maloned@gmail.com
94402,17-06-2015 06:24,23-08-2015 06:00,13673,SWBBKLMFEPQLN,Ads,Opera,,245634413.6,0,electronics,18-08-1976,Chris W Reesec,chris.reesec@gmail.com
31244,01-01-2015 12:46,15-03-2015 20:39,23685,PKXRAUZGDLAAA,SEO,FireFox,F,2748257490,0,health_care,22-09-1966,Andreas J Cremerj,andreas.cremerj@yahoo.com
158628,06-08-2015 07:00,18-11-2015 18:37,65941,YRTTEHWGXNNWV,Direct,Safari,M,3441291079,0,electronics,16-09-1971,ra T Alperq,ra.alperq@flossresearch.com
161465,25-02-2015 06:02,10-05-2015 15:01,90490,QKRPPBVWHXTAS,Direct,Chrome,M,2882779911,0,electronics,17-07-1976,Julien B Toyerq,julien.toyerq@brandermill.com
236593,19-07-2015 17:14,26-08-2015 15:06,49779,FSYWLRMWBQNGN,SEO,Chrome,M,78903758.41,0,home_essentials,02-05-1994,Marc P Jonest,marc.jonest@tntech.edu
79285,18-02-2015 14:40,27-05-2015 02:34,52803,YWTLOZYNCHLLN,SEO,IE,M,3423848188,0,apparels,16-10-1976,Silvia M Aloisiz,silvia.aloisiz@sutletgroup.com
266998,19-01-2015 01:06,09-04-2015 15:36,41601,LLOJONTFYKLHD,Ads,Safari,M,1276862985,0,electronics,22-09-1973,Sinead D Cruisej,sinead.cruisej@tntech.edu
391036,14-04-2015 00:26,18-07-2015 12:42,84855,VBHEGROKJLIIP,Direct,Chrome,F,1581530628,0,electronics,13-01-1987,ernard Y Vaughanx,ernard.vaughanx@thefloridadesigngroup.com
34517,16-05-2015 18:51,29-06-2015 20:16,50412,LFLIUAVJWFXBA,SEO,Chrome,M,1179713085,0,electronics,01-03-1997,Rick F Rothackerm,rick.rothackerm@tntech.edu
269269,04-06-2015 07:50,26-07-2015 03:07,99247,XBFZBWIBTTJTC,Ads,IE,M,2069817871,0,electronics,21-06-1996,Matthias H Blamontb,matthias.blamontb@gmail.com
380580,19-02-2015 17:01,21-04-2015 10:09,29131,GGVQFZUGFFIFR,Ads,FireFox,M,2833115477,0,health_care,27-04-1988,Martinne P Gellers,martinne.gellers@gmail.com
271440,23-05-2015 09:13,27-08-2015 15:58,83382,MKBKEZOXUBQTY,Ads,Chrome,F,3934758397,0,electronics,05-05-1971,Donny X Kwokx,donny.kwokx@yahoo.com
48045,21-05-2015 22:38,11-07-2015 14:03,20507,AULZSYSOMQQDQ,Ads,Chrome,M,732291744.2,0,health_care,01-09-1988,Cummings B Laurenm,cummings_laurenm@yahoo.com
128269,11-06-2015 20:02,12-07-2015 14:39,50181,ZUNHWCQXNJUDJ,Ads,Chrome,F,3044174720,0,home_essentials,20-01-1992,Leah A Schnurra,leah.schnurra@hotmail.com
155477,07-04-2015 14:21,30-07-2015 13:35,29562,NFIGCKHHXQYIY,Ads,FireFox,F,3229048536,0,home_essentials,03-10-1989,rad G Dorfmank,rad.dorfmank@gmail.com
28870,28-02-2015 18:16,24-06-2015 08:57,85751,VCFSPQNKXRTYJ,SEO,Safari,M,2354704621,0,apparels,12-02-1983,Donny Z Kwoke,donny.kwoke@thefloridadesigngroup.com
176787,21-03-2015 07:35,24-05-2015 11:17,88093,XYHXPINTSXOUN,Ads,IE,F,1631861564,0,electronics,10-08-1973,Jennifer S Clarkk,jennifer.clarkk@yahoo.com
246633,23-02-2015 08:14,24-03-2015 17:26,65695,EVKKXTNJWBYJM,SEO,Chrome,F,4141900942,0,health_care,24-10-1975,Nate G Raymondl,nate_raymondl@tntech.edu
179426,02-08-2015 17:27,30-08-2015 03:08,75914,ZFUBBGORVUIZC,SEO,Chrome,M,3082027405,0,electronics,20-08-1985,Kate L Holtonm,kate.holtonm@gmail.com
256924,21-05-2015 10:41,19-07-2015 11:38,8370,MMMJFWYOKHKBX,SEO,Chrome,M,1401477144,0,home_essentials,12-07-1994,Victoria K Howleye,victoria.howleye@rigginglifting.com
257798,05-03-2015 22:35,28-06-2015 08:55,12157,TAJADZRYPOIWF,SEO,Chrome,F,1016776280,0,cosmetics,06-08-1977,Ana Z Nicolacik,ana.nicolacik@hotmail.com
317265,06-04-2015 12:20,21-05-2015 22:47,76104,FIUAKUBAXEHTQ,SEO,IE,F,186857750.7,0,health_care,21-04-1984,arani C Krishnanl,arani.krishnanl@thefloridadesigngroup.com
78571,14-08-2015 12:51,29-10-2015 06:05,97392,FLTROFUELKTSO,Direct,Chrome,M,347835605.2,0,health_care,15-02-1977,Dhanya D Skariachane,dhanya.skariachane@gmail.com
382078,31-03-2015 04:07,26-04-2015 02:33,1635,IDSCEJBWLEGWN,SEO,FireFox,F,1061725698,0,electronics,16-07-1988,Sam H Forgionee,sam.forgionee@yahoo.com
111572,30-03-2015 02:31,09-04-2015 22:08,57010,TQTDRODLNUVLK,SEO,Chrome,M,2130862493,0,electronics,17-05-1986,Saeed F Azhary,saeed.azhary@gmail.com
236524,07-04-2015 17:40,23-04-2015 07:54,80652,LYYNJYIUFZIKN,Ads,Chrome,M,783330924.5,0,health_care,08-01-1966,Carlos O Ruanoq,carlos.ruanoq@sutletgroup.com
80081,13-03-2015 20:30,27-04-2015 14:31,29372,LQIMAIQFZMTQF,Ads,Chrome,M,2677122260,0,health_care,26-01-1989,Leika C Kiharac,leika.kiharac@tntech.edu
256659,12-02-2015 17:42,06-04-2015 00:55,8763,MOMSSUGFTCRQL,SEO,IE,M,1581586757,0,home_essentials,13-11-1982,Tim C Hepherj,tim.hepherj@sutletgroup.com
231380,16-03-2015 06:05,27-05-2015 15:02,63580,NYSNFADKUFKOF,Ads,Opera,M,670916002,0,home_essentials,12-04-1977,Lesley T Wroughtonv,lesley.wroughtonv@thefloridadesigngroup.com
102036,21-02-2015 06:14,01-04-2015 05:02,62538,DHUHXTOLUGMBK,Ads,Safari,M,2019629323,0,home_essentials,09-03-1997,Oksana D Kobzevaz,oksana.kobzevaz@sutletgroup.com
280831,15-02-2015 16:33,25-03-2015 21:05,64426,XPFXALULETGWT,Direct,IE,M,1982046337,0,apparels,15-08-1987,Ben N Berkowitzz,ben.berkowitzz@sutletgroup.com
26919,13-05-2015 08:10,31-08-2015 23:21,86673,IZMOEVGLLTETR,SEO,FireFox,M,660384880.6,0,cosmetics,15-04-1992,Aruna T Viswanathad,aruna.viswanathad@sutletgroup.com
122969,11-01-2015 16:59,11-01-2015 16:59,60754,DABLZVBIMFUTE,Ads,Safari,F,2747354688,1,home_essentials,04-02-1987,Patrick P Ruckerw,patrick.ruckerw@hotmail.com
340176,18-08-2015 02:36,19-11-2015 03:26,91724,YRLRROTZMSFET,SEO,IE,F,1054190324,0,electronics,12-11-1978,Ana O Nicolacio,ana.nicolacio@yahoo.com
318611,07-01-2015 16:57,07-01-2015 17:57,59179,BWSMVSLCJXMCM,Direct,IE,F,2937899120,1,cosmetics,13-09-1961,Victoria Y Howleyg,victoria.howleyg@rigginglifting.com
304030,01-07-2015 08:14,24-10-2015 15:50,29828,IDQRWEUQRCWSN,Ads,FireFox,M,4058355688,0,cosmetics,01-09-1991,Sonali B Paulm,sonali.paulm@thefloridadesigngroup.com
65864,28-06-2015 00:06,02-10-2015 05:53,9334,POLVPEILNFJIR,SEO,Chrome,M,1908317928,0,electronics,03-09-1994,Norihiko K Shirouzuw,norihiko.shirouzuw@hotmail.com
362491,06-06-2015 21:13,03-07-2015 05:48,57640,AAZQPCHXEHLYC,Ads,Safari,F,218520238.6,0,cosmetics,08-02-1979,Patricia E Reaneya,patricia.reaneya@sutletgroup.com
180457,30-07-2015 12:21,14-10-2015 14:29,22087,SIVATJLUXGUOQ,SEO,Chrome,M,2852638808,0,cosmetics,19-01-1989,Ben N Hirschlero,ben.hirschlero@brandermill.com
341237,19-06-2015 01:24,13-08-2015 17:04,95660,LRQSMHMANETRO,Direct,IE,M,1568336115,0,health_care,15-04-1993,Giselda V Vagnonis,giselda.vagnonis@flossresearch.com
377241,26-04-2015 21:57,14-07-2015 11:09,67381,YVRFLQJMJLAWU,SEO,Chrome,F,2492306923,0,electronics,01-08-1974,Swaha N Pattanaikj,swaha.pattanaikj@gmail.com
352487,19-07-2015 06:59,14-10-2015 01:49,59985,TEVIIIKFOVSTF,Ads,IE,M,931814075.9,0,health_care,24-09-1994,Doris X Frankeli,doris.frankeli@gmail.com
391530,22-06-2015 22:31,19-08-2015 11:41,34906,AEGMMYJLZVMII,SEO,FireFox,F,19757628.98,0,apparels,19-10-1987,Tiisetso D Motsoenengj,tiisetso.motsoenengj@hotmail.com
187309,27-07-2015 07:41,28-09-2015 23:07,52938,JHOLNEGBEDGWP,Ads,IE,F,3626342354,0,home_essentials,02-07-1997,Jorge Q Otaolat,jorge.otaolat@brandermill.com
299701,02-07-2015 03:35,31-07-2015 12:58,59802,JPPSYYGVZIMFV,Direct,Safari,M,372595218.9,0,health_care,07-10-1975,Neil W Chatterjeex,neil.chatterjeex@yahoo.com
7073,08-07-2015 20:13,28-08-2015 15:40,99124,MMTRNFFKPLSLB,SEO,IE,M,4117339569,0,apparels,23-07-1977,Tim H Reidh,tim.reidh@thefloridadesigngroup.com
2819,02-08-2015 14:34,27-11-2015 21:10,70867,IUIZHQQVWIZEQ,SEO,Chrome,M,1585665397,0,electronics,02-11-1970,ernie J Woodallv,ernie.woodallv@gmail.com
120896,03-02-2015 08:41,25-04-2015 20:58,61020,NPPKJOTXWAROR,Ads,Chrome,F,94684281.84,0,electronics,08-03-1982,Robin K Emmottt,robin.emmottt@gmail.com
190165,19-01-2015 17:02,17-02-2015 22:54,68365,MPJAZPYZBJOED,SEO,Safari,F,826986442.9,0,electronics,06-11-1970,Paul E Carrele,paul.carrele@tntech.edu
78670,01-08-2015 14:33,05-10-2015 07:43,5110,XTBGDNAGMSUIO,Ads,FireFox,M,1432080457,1,cosmetics,18-03-1987,Joe O Rauchg,joe.rauchg@gmail.com
365460,25-01-2015 00:02,30-03-2015 13:01,98160,YLXYGHXWAUGTG,SEO,IE,M,1978892097,0,electronics,02-05-1993,Carey I Gillamg,carey.gillamg@yahoo.com
260979,21-02-2015 00:57,13-05-2015 19:32,73122,SMCKASBYFRNAW,Ads,Chrome,M,1047432958,0,apparels,22-10-1986,Donny Q Kwokh,donny.kwokh@tntech.edu
30797,28-07-2015 11:21,02-11-2015 11:12,22035,PEVYCBHHRLIZT,Direct,FireFox,F,934735528.5,0,health_care,17-04-1976,Nick F Edwardsq,nick.edwardsq@gmail.com
89795,06-06-2015 01:23,01-08-2015 07:55,3091,VVEYNUNUQNQBH,Direct,Chrome,F,2419552449,0,apparels,19-11-1982,Katya X Golubkovap,katya.golubkovap@yahoo.com
107855,03-05-2015 08:17,21-06-2015 03:58,46469,OXZZTMMGIJZLZ,Ads,Chrome,M,1596398515,0,electronics,02-04-1992,Sarah P N.j,sarah.n.j@yahoo.com
368215,19-01-2015 16:40,06-03-2015 22:20,16610,XMASCJBVHEZEX,SEO,Safari,M,220722811.2,0,cosmetics,21-04-1981,Caroline U Valetkevitchu,caroline.valetkevitchu@hotmail.com
322096,21-04-2015 04:54,18-07-2015 11:37,27352,BZMJQIGHFWDAR,Ads,IE,M,1847600937,0,home_essentials,21-04-1981,Mark A Felsenthalj,mark.felsenthalj@thefloridadesigngroup.com
66754,02-06-2015 20:44,11-08-2015 23:27,87484,NKOPDZMHFDION,Direct,FireFox,M,2979283226,0,cosmetics,03-07-1991,Ernest G Scheyderp,ernest.scheyderp@gmail.com
196545,08-08-2015 08:45,28-08-2015 18:38,44554,GPGPXCOBSBFUE,Ads,Chrome,M,716357129.3,0,health_care,18-07-1986,Praveen G Menonq,praveen.menonq@gmail.com
230983,07-03-2015 05:37,13-05-2015 05:10,71328,LUTQBZRJTVJFP,Direct,Chrome,F,3666155247,0,home_essentials,16-01-1970,Stanley V Whitex,stanley.whitex@gmail.com
131586,24-01-2015 21:03,31-01-2015 07:14,94843,JPYUNOWQPLUGI,Ads,FireFox,M,629187431.3,0,health_care,22-01-1964,Rodrigo F Vigar,rodrigo.vigar@sutletgroup.com
54522,02-03-2015 22:48,05-05-2015 04:36,64969,IGIZSXCMWSFOM,Direct,FireFox,M,472562690.5,0,health_care,22-11-1985,Douwe O Miedemaz,douwe.miedemaz@gmail.com
237112,17-04-2015 08:26,14-06-2015 20:59,77719,TYPPMPWZVYLFM,SEO,Chrome,F,3932370962,0,cosmetics,02-08-1975,Elinor Y Comlayp,elinor.comlayp@gmail.com
177249,16-02-2015 11:57,18-04-2015 18:24,35912,AJWFHHXNSBHEC,Direct,Chrome,M,3514125788,0,electronics,14-10-1997,Ritsuko L Andoo,ritsuko.andoo@thefloridadesigngroup.com
263537,22-03-2015 12:39,17-07-2015 07:54,16354,PRCOZECYDKNSC,Ads,IE,F,4286440024,0,apparels,02-01-1991,Ronald F Groverz,ronald.groverz@gmail.com
242582,29-05-2015 05:58,15-09-2015 19:13,12862,HIBBDTQYZIEVQ,SEO,Chrome,M,214963455.4,0,apparels,05-05-1973,Gabriel P Wildauf,gabriel.wildauf@rigginglifting.com
73978,11-04-2015 09:16,30-06-2015 10:35,41642,KTDITYNZHXSHD,Ads,Chrome,F,3889443428,0,cosmetics,18-07-1974,Chuck A Mikolajczakk,chuck.mikolajczakk@thefloridadesigngroup.com
105952,16-08-2015 21:28,13-09-2015 11:19,13748,NKLBGQVPHOGHO,SEO,IE,M,2602085717,0,cosmetics,16-07-1966,Steven R C.s,steven.c.s@rigginglifting.com
149023,12-03-2015 11:57,25-04-2015 10:58,1945,JAHZKNIHWDXSN,SEO,Chrome,F,1427587129,0,apparels,06-08-1985,Caroline M Valetkevitchw,caroline.valetkevitchw@yahoo.com
376250,25-02-2015 06:19,05-03-2015 22:24,60088,TUVZYZJLBVRRV,Ads,FireFox,M,2837163537,0,electronics,08-11-1992,imarte Q Danielm,imarte.danielm@yahoo.com
121390,01-03-2015 22:18,04-04-2015 02:37,71523,EQFNDLBZNVMLG,Direct,Safari,M,1827747693,0,electronics,20-03-1988,Harry Y Papachristouu,harry.papachristouu@yahoo.com
394156,06-01-2015 10:43,01-05-2015 07:07,56817,ZMZPPLETOGCPY,Ads,Chrome,M,1361266930,0,home_essentials,11-11-1987,Elvina E Nawagunax,elvina.nawagunax@yahoo.com
10079,08-03-2015 15:59,06-06-2015 04:37,20500,UNQQTTRKXACGR,SEO,Safari,M,470744779.1,0,apparels,09-08-1985,Michele K Kambasb,michele.kambasb@sutletgroup.com
365222,31-05-2015 11:37,18-08-2015 17:45,88802,KAHOPKBHICNRN,Ads,Opera,F,1127336205,0,apparels,05-10-1975,Deepa T Seetharamann,deepa.seetharamann@gmail.com
117357,21-02-2015 16:34,11-04-2015 20:34,41240,QUNURWOIQVOTQ,SEO,Chrome,F,2163210665,0,home_essentials,18-01-1989,Helen X Bartholomeww,helen.bartholomeww@gmail.com
16569,07-07-2015 07:07,16-08-2015 03:03,45771,KHGIHBWBHKNIS,SEO,Chrome,F,1209583525,1,health_care,09-03-1992,Rick P Rothackerf,rick.rothackerf@rigginglifting.com
108466,04-05-2015 18:29,25-06-2015 19:59,50470,MAFTFCXJXNAOQ,Ads,Safari,M,3671495771,0,electronics,08-02-1996,Jessica M Wohlr,jessica.wohlr@brandermill.com
304644,15-03-2015 22:24,13-06-2015 14:44,52232,XYTPXFPYWDHOZ,SEO,FireFox,M,2872602969,0,home_essentials,06-09-1997,Margaret F Chadbourna,margaret.chadbourna@thefloridadesigngroup.com
181613,07-01-2015 16:57,06-05-2015 12:04,78102,BWSMVSLCJXMCM,Direct,IE,F,2937899120,0,health_care,10-10-1976,Costa Y Annb,costa.annb@thefloridadesigngroup.com
108137,26-01-2015 05:20,28-04-2015 21:04,3107,JAUDKBZCODVBU,Ads,IE,M,4178281261,0,cosmetics,14-10-1988,Rodrigo G Camposo,rodrigo.camposo@gmail.com
46840,22-07-2015 11:53,17-10-2015 17:53,24793,EJKWWCWZLQVMN,Direct,Safari,M,777480294.3,0,home_essentials,23-02-1983,Peg B Mackeyh,peg.mackeyh@hotmail.com
13253,02-02-2015 09:15,18-03-2015 03:40,76734,AHCRNEDYJPHPI,Ads,FireFox,F,1423012616,0,home_essentials,26-03-1990,Fiona O Laut,fiona.laut@thefloridadesigngroup.com
302559,24-02-2015 21:20,09-04-2015 07:23,27086,QSDKCXZFLGKGJ,SEO,Safari,M,3415447218,0,health_care,09-09-1992,ernardo H Vizcainoq,ernardo.vizcainoq@tntech.edu
213569,21-01-2015 12:31,23-03-2015 09:45,52130,VSJQAFQKMIRAG,Ads,Chrome,F,3210257363,0,electronics,,Jonathan P Stempelu,jonathan.stempelu@thefloridadesigngroup.com
104071,12-01-2015 13:52,13-02-2015 18:57,8873,AOTPRXCXWWKJI,SEO,Safari,F,987971763.3,0,apparels,09-06-1997,ini I Gernoti,ini.gernoti@sutletgroup.com
67620,27-05-2015 23:35,07-07-2015 08:45,50765,STHUIPVUAJGDE,Ads,FireFox,M,3941376065,0,electronics,24-01-1989,Sitaraman B Shankarp,sitaraman.shankarp@tntech.edu
223039,24-03-2015 14:22,09-07-2015 07:58,5451,LPAUXDPDRMMUK,SEO,FireFox,,207581296.8,0,health_care,20-05-1979,Wayne F Coleq,wayne.coleq@yahoo.com
125216,24-07-2015 19:01,20-08-2015 16:34,44692,UXOVQSCFXMXMY,Ads,FireFox,F,201396563.4,0,health_care,01-11-1975,Kevin J Yaov,kevin.yaov@tntech.edu
165488,10-01-2015 15:29,10-01-2015 15:29,98834,LNTBYHRHTOCNP,Ads,Chrome,M,3455543253,1,electronics,14-02-1971,Huw L Jonesi,huw.jonesi@hotmail.com
4305,25-07-2015 01:33,03-09-2015 06:38,21122,EQNLHWKQEUZYE,SEO,IE,F,2784620960,0,apparels,25-04-1982,Wanfeng P Zhous,wanfeng.zhous@brandermill.com
34459,04-02-2015 00:03,04-05-2015 01:28,4234,SSRGJIQZOYBGE,Ads,Chrome,M,2693023782,0,apparels,22-03-1990,er S Huebnerp,er.huebnerp@yahoo.com
81172,01-05-2015 04:16,04-07-2015 18:10,32845,EGQKXVKAJEQWV,Direct,FireFox,M,2916758570,0,cosmetics,12-11-1986,Huw U Jonesj,huw.jonesj@hotmail.com
210116,13-05-2015 16:38,23-08-2015 07:26,31245,XCDIQEVZSNKEX,Ads,Chrome,M,934444250.8,0,cosmetics,20-07-1986,Frank C Jackz,frank.jackz@yahoo.com
151509,24-04-2015 07:24,02-07-2015 11:08,62856,XIXVFOEOEXMAJ,SEO,Safari,M,3251241615,0,cosmetics,14-06-1979,John D Ruwitchb,john.ruwitchb@gmail.com
133616,12-08-2015 19:04,14-08-2015 00:01,1475,EODMAALGVWBKP,SEO,Chrome,F,2324505566,0,cosmetics,19-07-1994,Paul E Dayb,paul.dayb@tntech.edu
35233,07-02-2015 11:08,18-02-2015 22:49,99403,XKESYOACLJXHX,SEO,Safari,M,1923881765,0,home_essentials,24-06-1978,Shaimaa T Fayedk,shaimaa.fayedk@tntech.edu
40191,02-01-2015 11:06,02-01-2015 11:06,28897,EBJODYAZVOHVU,SEO,Safari,M,2610081383,1,electronics,15-09-1968,Giancarlo Z Navachv,giancarlo.navachv@tntech.edu
216548,12-07-2015 22:39,19-07-2015 18:23,21910,URGKYNXTKEQOD,SEO,Safari,F,3645478139,0,health_care,01-02-1984,Padraic K Halpini,padraic.halpini@yahoo.com
119553,07-01-2015 15:00,07-04-2015 10:14,68603,WTPHLARMTEJYL,SEO,Safari,M,3403938072,0,home_essentials,23-02-1963,Lauren W Tarac,lauren.tarac@yahoo.com
93271,06-01-2015 17:07,06-01-2015 20:07,89694,PPAMWSUVOOLVZ,Ads,IE,M,3016449983,1,health_care,16-02-1956,Jessica O Wohlt,jessica.wohlt@rigginglifting.com
12987,02-07-2015 14:06,27-10-2015 14:42,69020,QRTRAIAOKQZFY,Ads,IE,M,3539244541,0,health_care,22-09-1980,Tara Y LaCapral,tara.lacapral@yahoo.com
351426,09-01-2015 06:22,04-03-2015 03:46,10258,AVWNRRXTWIQQY,Ads,IE,F,2680500100,0,apparels,21-09-1970,Sagarika I Jaisinghanik,sagarika.jaisinghanik@thefloridadesigngroup.com
372954,24-04-2015 08:40,19-08-2015 23:22,4739,EFVPXLHPJZRXU,SEO,FireFox,M,2374565577,0,health_care,17-11-1990,Kevin Y Drawbaughf,kevin.drawbaughf@gmail.com
174629,28-04-2015 10:15,23-08-2015 11:34,19584,ECOGNBWGQDPEG,Ads,Chrome,M,184896372.6,0,home_essentials,21-04-1988,Sam K Forgionep,sam.forgionep@gmail.com
311428,08-07-2015 15:24,19-07-2015 02:43,25600,HLZEFNXQJGBJT,SEO,Chrome,M,2884569136,0,electronics,06-10-1995,Lynn N Adlerg,lynn.adlerg@gmail.com
68753,17-01-2015 01:37,18-02-2015 16:41,77826,TLCAKOYMZYMNO,Ads,IE,M,3958540155,0,apparels,19-05-1992,Luke U Jeffss,luke.jeffss@brandermill.com
41414,25-01-2015 02:22,08-02-2015 09:06,15722,CNFEQLYTPTINI,Ads,Chrome,F,3098837493,0,electronics,27-03-1964,Lisa E Baertleino,lisa.baertleino@hotmail.com
53328,16-04-2015 03:48,20-06-2015 10:40,9156,FAQBDDROAVGSE,Ads,Chrome,M,2085220394,0,apparels,26-03-1982,Paul E Taylorn,paul.taylorn@hotmail.com
121075,17-08-2015 17:22,22-11-2015 19:53,68059,HAEUTHWCPMUQY,Ads,FireFox,F,2995783376,0,health_care,19-01-1988,Marc G Jonesu,marc.jonesu@thefloridadesigngroup.com
319448,19-07-2015 03:51,05-09-2015 20:04,78318,EKAARYLKTMTWK,Ads,IE,M,2839940190,0,cosmetics,27-04-1983,Rie T Ishigurow,rie.ishigurow@yahoo.com
232232,18-03-2015 09:08,14-06-2015 04:33,27702,XRKJDWMTCMESM,SEO,Chrome,M,645476630.1,0,electronics,12-09-1963,Angela A Moonz,angela.moonz@brandermill.com
347039,09-07-2015 07:11,11-07-2015 07:15,42311,YXJBYBYPJBCXT,SEO,FireFox,M,3465368565,0,cosmetics,18-07-1989,Dave N Clarkes,dave.clarkes@gmail.com
373175,23-07-2015 08:26,23-09-2015 05:25,9396,LWVCHUBMJCITF,SEO,Opera,,2545646145,0,apparels,14-10-1979,Pete C Sweeneyt,pete.sweeneyt@sutletgroup.com
131243,30-03-2015 03:52,06-07-2015 21:39,69306,WVTIZYIHODDVL,SEO,FireFox,F,1355932069,0,apparels,07-06-1990,Rick S Rothackerc,rick.rothackerc@yahoo.com
174496,02-06-2015 09:53,22-06-2015 18:22,2258,WDGFTITRDRLNS,Ads,IE,M,2285908724,0,health_care,01-07-1976,Bill H Rigbyf,bill.rigbyf@hotmail.com
323874,19-01-2015 09:16,24-03-2015 05:52,53625,TZGWGXJGSOWNF,Ads,IE,M,1117593696,0,electronics,13-02-1997,Phil E Wahbag,phil_wahbag@gmail.com
265255,03-07-2015 03:14,26-09-2015 12:58,11924,NLOGPSVEJNPVZ,SEO,Chrome,F,4099718327,0,health_care,21-08-1981,Georgina K Prodhanl,georgina_prodhanl@gmail.com
317839,29-04-2015 09:58,22-06-2015 22:12,6856,XRDYFLJNQYGGN,Ads,Chrome,F,2094709733,0,apparels,24-07-1983,Matthew T Goldsteint,matthew.goldsteint@rigginglifting.com
198224,13-02-2015 02:26,24-05-2015 00:50,72203,ZHJWGQHNYYTOW,SEO,Safari,M,3327267565,0,health_care,24-10-1980,Crest V Timg,crest.timg@tntech.edu
302072,12-01-2015 23:36,25-03-2015 23:31,2829,RSRJQBDRSBZQU,Ads,IE,M,4020923436,0,home_essentials,23-03-1991,Wanfeng A Zhoux,wanfeng_zhoux@gmail.com
210574,12-07-2015 04:52,26-07-2015 12:52,94613,LOPBQNWGPISLZ,Direct,IE,M,1910927083,0,electronics,22-04-1971,Niluksi C Koswanagev,niluksi43koswanagev@flossresearch.com
328451,12-05-2015 16:47,24-08-2015 12:48,77922,FKKGKNHRIMAQF,Direct,IE,F,931229758.1,0,cosmetics,21-03-1978,Gertrude K Chavez-Dreyfusse,gertrude.chavez-dreyfusse@hotmail.com
301906,08-05-2015 05:48,29-08-2015 16:33,58522,OXVWTDUSMVQNO,Ads,IE,F,1228440296,0,health_care,19-02-1988,Tetsushi G Kajimotox,tetsushi.kajimotox@gmail.com
28245,27-04-2015 23:52,25-06-2015 02:18,45935,WEMPCHAGNVMER,Ads,Opera,M,1006359459,0,health_care,27-03-1994,Paola T Arosioy,paola_arosioy@thefloridadesigngroup.com
318303,12-04-2015 08:09,09-06-2015 07:21,57706,BPNNZTZYUPDKQ,SEO,IE,F,4201970099,0,health_care,25-11-1991,Kevin J Krolickic,kevin.krolickic556@hotmail.com
321146,25-04-2015 02:22,20-08-2015 08:40,50027,WRGTJEMOZVCQY,Ads,FireFox,M,1147415305,0,cosmetics,21-10-1977,Victoria K Thiebergerb,victoria.thiebergerb@gmail.com
266765,28-07-2015 13:47,19-11-2015 05:47,35454,XISRGXXRLVJQF,SEO,Safari,M,2185375472,0,apparels,09-03-1968,Melanie O Leey,melanie.leey@rigginglifting.com
136563,21-02-2015 02:40,23-02-2015 06:33,94984,EEXRVMYVQCLOQ,SEO,Safari,M,1692700390,0,electronics,20-10-1967,Maxwell W Sonalie,maxwell.sonalie@rigginglifting.com
392352,23-01-2015 04:16,07-02-2015 20:59,57535,MCWNVUTBLEWTH,Ads,Chrome,F,2989928672,0,cosmetics,22-05-1985,David C Millikenn,david.millikenn@yahoo.com
117907,17-06-2015 15:43,08-10-2015 06:37,48568,FLJGNANUMGPTI,Ads,Chrome,F,3663935501,0,electronics,02-07-1986,Sophie Z Knightg,sophie.knightg@flossresearch.com
56320,21-05-2015 21:09,25-07-2015 21:04,16243,WFIKASWPSTIJF,SEO,FireFox,M,3582772849,0,apparels,14-09-1991,Andreas Q Rinken,andreas.rinken@brandermill.com
320145,30-04-2015 07:37,14-08-2015 18:32,15166,VVIGHTHYSFFQU,Direct,Safari,M,85761132.07,0,cosmetics,01-08-1979,Emily H Stephensond,emily.stephensond@yahoo.com
